Id,Expected
id84,0.8610324859619141
id85,-0.9104263186454773
id86,1.1884289979934692
id87,1.0216305255889893
id88,0.9325355887413025
id89,1.5697731971740723
id90,1.2536174058914185
id91,1.9901480674743652
id92,2.19637131690979
id93,0.7991408109664917
id94,2.219343662261963
id95,1.2042906284332275
id96,1.0747442245483398
id97,2.1315536499023438
id98,0.9926340579986572
id99,1.304559588432312
id100,2.023658037185669
id101,2.205949544906616
id102,1.1183561086654663
id103,-0.6536170244216919
id104,1.6107146739959717
id105,0.3236704170703888
id106,1.2803720235824585
id107,0.799580991268158
id108,0.061936259269714355
id109,0.4618648886680603
id110,0.4251197576522827
id111,1.991544246673584
id112,0.4902617633342743
id113,0.5606597661972046
id114,1.6949825286865234
id115,0.12563398480415344
id116,-0.14040064811706543
id117,-2.674992561340332
id118,1.9243966341018677
id119,0.44615161418914795
id120,1.4339097738265991
id121,0.8344913721084595
id122,0.5637340545654297
id123,-1.4586313962936401
id124,5.64581823348999
id125,1.4279146194458008
id126,2.2459349632263184
id127,2.3818159103393555
id128,0.6627160310745239
id129,0.6953774690628052
id130,2.265753746032715
id131,1.1920206546783447
id132,0.9816895723342896
id133,0.8261796236038208
id134,0.724196195602417
id135,-3.3194730281829834
id136,1.2506383657455444
id137,0.8283231854438782
id138,0.7272852063179016
id139,1.3486270904541016
id140,0.8260675668716431
id141,2.1007394790649414
id142,1.4595205783843994
id143,1.4605712890625
id144,1.3580104112625122
id145,1.372036337852478
id146,1.052095651626587
id147,1.6687862873077393
id148,0.8537617921829224
id149,1.4754756689071655
id150,1.9721251726150513
id151,2.012659788131714
id152,1.3013708591461182
id153,0.3052409887313843
id154,1.8000280857086182
id155,0.8143625259399414
id156,1.3673232793807983
id157,1.1136645078659058
id158,0.6521790027618408
id159,0.9373346567153931
id160,1.4812313318252563
id161,1.9738056659698486
id162,1.1925997734069824
id163,1.2943031787872314
id164,1.913977861404419
id165,0.6882967948913574
id166,0.7604312300682068
id167,0.27415168285369873
id168,1.7204155921936035
id169,1.0488368272781372
id170,1.406305193901062
id171,1.1257076263427734
id172,0.9680197238922119
id173,-0.34453272819519043
id174,2.975752592086792
id175,1.433915376663208
id176,2.056892156600952
id177,1.2236653566360474
id178,0.13539445400238037
id179,1.675400972366333
id180,0.6929828524589539
id181,1.284844160079956
id182,0.858165442943573
id183,0.3695545792579651
id184,0.8459987640380859
id185,0.5840449929237366
id186,1.9383845329284668
id187,1.1093368530273438
id188,1.1192152500152588
id189,1.9388427734375
id190,0.49451348185539246
id191,0.6251084208488464
id192,-0.44925445318222046
id193,1.930885672569275
id194,0.5913193225860596
id195,1.6574324369430542
id196,1.1341158151626587
id197,0.9562636613845825
id198,-0.7279486656188965
id199,3.720418930053711
id200,1.316453456878662
id201,1.8748345375061035
id202,1.2362993955612183
id203,0.3117414116859436
id204,1.768660068511963
id205,0.8461222052574158
id206,1.2518264055252075
id207,1.0268296003341675
id208,0.7349596619606018
id209,0.9880115985870361
id210,2.029453754425049
id211,1.9185752868652344
id212,1.326445460319519
id213,1.394444227218628
id214,1.906599521636963
id215,0.7161630392074585
id216,0.8554973602294922
id217,0.8314878344535828
id218,1.6502779722213745
id219,1.0416415929794312
id220,1.1522440910339355
id221,1.1396278142929077
id222,1.0131630897521973
id223,-0.06709353625774384
id224,2.3759562969207764
id225,1.3030180931091309
id226,1.8594703674316406
id227,1.2317018508911133
id228,0.5797123312950134
id229,1.2612475156784058
id230,0.8705081939697266
id231,1.2083677053451538
id232,0.6546817421913147
id233,0.7947988510131836
id234,0.9279223680496216
id235,-0.3433874845504761
id236,1.8320527076721191
id237,1.1468727588653564
id238,0.992960512638092
id239,1.8114311695098877
id240,0.7982828617095947
id241,1.0723036527633667
id242,-0.1539345383644104
id243,2.0516693592071533
id244,0.39293187856674194
id245,0.3099822998046875
id246,1.1728990077972412
id247,1.1313384771347046
id248,0.39599835872650146
id249,3.326647996902466
id250,1.3613191843032837
id251,1.8293333053588867
id252,1.2398771047592163
id253,0.5654017925262451
id254,1.5036413669586182
id255,0.8379721641540527
id256,1.2483798265457153
id257,0.6534023284912109
id258,0.7788257002830505
id259,1.0697554349899292
id260,1.1422981023788452
id261,1.9060683250427246
id262,1.1542637348175049
id263,1.0917723178863525
id264,1.81754469871521
id265,0.8139177560806274
id266,0.9331618547439575
id267,-0.10899865627288818
id268,2.094095230102539
id269,0.2853962481021881
id270,1.1809746026992798
id271,1.2042986154556274
id272,1.0459399223327637
id273,-0.04951995611190796
id274,3.320448398590088
id275,1.2756863832473755
id276,2.2903757095336914
id277,3.091153621673584
id278,0.9293084144592285
id279,1.1944037675857544
id280,3.6621553897857666
id281,0.09524890780448914
id282,0.43450993299484253
id283,0.5457469820976257
id284,0.9118698835372925
id285,0.5921246409416199
id286,1.2885853052139282
id287,1.1889196634292603
id288,1.1555988788604736
id289,1.8073794841766357
id290,1.1878072023391724
id291,1.7097134590148926
id292,2.708747386932373
id293,0.5913055539131165
id294,2.2743613719940186
id295,0.6326992511749268
id296,0.9013137817382812
id297,2.191887617111206
id298,1.0097565650939941
id299,0.9729057550430298
id300,1.9225102663040161
id301,2.5852105617523193
id302,3.453455924987793
id303,0.6214816570281982
id304,0.699854850769043
id305,4.144087314605713
id306,0.5705143213272095
id307,0.9132691025733948
id308,-0.1263192594051361
id309,0.6449924111366272
id310,-2.2827653884887695
id311,0.9371751546859741
id312,0.876208484172821
id313,0.7416657209396362
id314,1.4888036251068115
id315,1.190737009048462
id316,2.2326691150665283
id317,2.278306007385254
id318,0.42136168479919434
id319,2.5239663124084473
id320,1.9933924674987793
id321,1.0123908519744873
id322,2.2675561904907227
id323,0.6583923101425171
id324,1.2997848987579346
id325,1.999414324760437
id326,2.0996921062469482
id327,1.26992666721344
id328,0.1578599214553833
id329,1.5634348392486572
id330,0.6945562362670898
id331,1.3033159971237183
id332,0.6650422811508179
id333,0.44091692566871643
id334,0.8767402172088623
id335,0.5488747954368591
id336,1.9858102798461914
id337,0.9579002857208252
id338,0.8963454961776733
id339,1.883887767791748
id340,0.5648115873336792
id341,0.5068684816360474
id342,-1.3744382858276367
id343,2.194204092025757
id344,0.25875937938690186
id345,1.33997642993927
id346,1.1754515171051025
id347,0.9939720630645752
id348,-0.7202144861221313
id349,4.699920177459717
id350,1.3996503353118896
id351,1.815687894821167
id352,1.1232331991195679
id353,0.16385219991207123
id354,1.463759183883667
id355,0.6936609148979187
id356,1.1773320436477661
id357,0.5932751297950745
id358,0.5128239393234253
id359,0.9063535928726196
id360,0.30130279064178467
id361,1.8804705142974854
id362,1.1364920139312744
id363,1.0810202360153198
id364,1.8504388332366943
id365,0.5259276628494263
id366,0.9310266971588135
id367,-0.008752822875976562
id368,2.0451197624206543
id369,0.1650458574295044
id370,1.3878858089447021
id371,1.0657979249954224
id372,0.9060636758804321
id373,-0.21331124007701874
id374,3.1111788749694824
id375,1.1257483959197998
id376,2.256924867630005
id377,2.3984222412109375
id378,0.825979471206665
id379,0.9945777058601379
id380,2.3983969688415527
id381,1.3365856409072876
id382,1.1683921813964844
id383,0.7698187828063965
id384,0.9060500860214233
id385,-0.8768287301063538
id386,1.381793737411499
id387,1.075310468673706
id388,0.9916448593139648
id389,1.5201587677001953
id390,1.0986846685409546
id391,1.9294521808624268
id392,1.7430994510650635
id393,1.3543915748596191
id394,1.6762431859970093
id395,1.2411035299301147
id396,1.2190340757369995
id397,1.7343080043792725
id398,0.8566053509712219
id399,1.5187259912490845
id400,1.8796491622924805
id401,1.8217542171478271
id402,1.233272910118103
id403,0.5959975719451904
id404,1.2400939464569092
id405,0.8744692802429199
id406,1.189427137374878
id407,0.5367528796195984
id408,0.8625043630599976
id409,0.9694658517837524
id410,-0.008709385991096497
id411,1.8614444732666016
id412,1.1410837173461914
id413,0.9680461883544922
id414,1.7940568923950195
id415,0.8360106945037842
id416,1.0869030952453613
id417,-0.21151089668273926
id418,2.12996506690979
id419,0.2567247748374939
id420,0.0862133800983429
id421,1.1709861755371094
id422,1.1245741844177246
id423,0.4635967016220093
id424,3.3991551399230957
id425,1.3520838022232056
id426,2.371825695037842
id427,2.1373860836029053
id428,-0.2594936788082123
id429,0.4062405526638031
id430,1.6118520498275757
id431,1.5544687509536743
id432,1.0183629989624023
id433,0.4181077778339386
id434,0.28512898087501526
id435,-7.526308536529541
id436,1.2091667652130127
id437,0.6013717651367188
id438,0.46749401092529297
id439,1.2804014682769775
id440,0.21535855531692505
id441,2.364300489425659
id442,1.0404691696166992
id443,1.6567072868347168
id444,1.0165879726409912
id445,0.9856096506118774
id446,0.8929390907287598
id447,1.322031855583191
id448,0.2629045844078064
id449,1.7473210096359253
id450,1.9351298809051514
id451,2.998263359069824
id452,2.029906988143921
id453,-0.054435282945632935
id454,1.6949267387390137
id455,1.656818151473999
id456,2.4402008056640625
id457,2.328474760055542
id458,-0.10586634278297424
id459,0.6781770586967468
id460,-2.5942251682281494
id461,1.9536759853363037
id462,1.7607382535934448
id463,1.697920560836792
id464,2.295987606048584
id465,0.32260867953300476
id466,1.8902373313903809
id467,2.181668996810913
id468,1.796362280845642
id469,2.3601267337799072
id470,3.1007351875305176
id471,1.4186314344406128
id472,1.3234971761703491
id473,-0.2912025451660156
id474,2.0524332523345947
id475,1.7415332794189453
id476,1.8085899353027344
id477,1.0866312980651855
id478,-0.08635208010673523
id479,1.4926183223724365
id480,0.6597748398780823
id481,1.1555644273757935
id482,0.5891290903091431
id483,0.41145503520965576
id484,0.8427549600601196
id485,-0.08264221251010895
id486,1.9114561080932617
id487,1.2405586242675781
id488,1.2053855657577515
id489,1.940507173538208
id490,0.37248754501342773
id491,1.0688951015472412
id492,0.5343698263168335
id493,1.987368106842041
id494,0.20360440015792847
id495,1.3282761573791504
id496,0.9795064926147461
id497,0.8479143381118774
id498,-0.1377582997083664
id499,2.5721561908721924
id500,1.0538644790649414
id501,1.861269235610962
id502,1.2534799575805664
id503,0.6727240085601807
id504,1.2088079452514648
id505,0.9062650203704834
id506,1.213320016860962
id507,0.6412957906723022
id508,0.859970211982727
id509,0.9392647743225098
id510,-0.48780179023742676
id511,1.8260884284973145
id512,1.1452093124389648
id513,0.9658390879631042
id514,1.8005332946777344
id515,0.8586432933807373
id516,1.1142103672027588
id517,-0.2002086043357849
id518,2.0763978958129883
id519,0.39694565534591675
id520,0.07045000791549683
id521,1.1937564611434937
id522,1.1747509241104126
id523,0.5321382880210876
id524,3.388241767883301
id525,1.4052983522415161
id526,1.9573607444763184
id527,1.6410413980484009
id528,1.607385277748108
id529,1.8404831886291504
id530,1.446209192276001
id531,1.52902090549469
id532,1.469111442565918
id533,1.5247993469238281
id534,1.4176331758499146
id535,2.744716167449951
id536,1.9517009258270264
id537,1.707887053489685
id538,1.749340534210205
id539,2.0096609592437744
id540,1.550135612487793
id541,1.4238746166229248
id542,2.0633602142333984
id543,1.5958926677703857
id544,1.8603731393814087
id545,0.21983329951763153
id546,1.538370132446289
id547,1.5615813732147217
id548,1.0537981986999512
id549,1.5668312311172485
id550,1.7883504629135132
id551,1.792140007019043
id552,1.1910403966903687
id553,0.23696887493133545
id554,1.474843978881836
id555,0.8145275712013245
id556,1.218497633934021
id557,0.6132960915565491
id558,0.6910589337348938
id559,0.9999639987945557
id560,0.35878828167915344
id561,1.9372289180755615
id562,1.2864922285079956
id563,1.2269375324249268
id564,1.9234652519226074
id565,0.6320253014564514
id566,1.192795991897583
id567,0.6012011766433716
id568,2.0742759704589844
id569,0.24201440811157227
id570,1.0385395288467407
id571,1.090998649597168
id572,0.9881182909011841
id573,0.22663390636444092
id574,2.594008207321167
id575,1.169442057609558
id576,2.057170867919922
id577,1.1281743049621582
id578,-0.1862003207206726
id579,1.7102396488189697
id580,0.5504611134529114
id581,1.2427080869674683
id582,0.8673388957977295
id583,0.13397622108459473
id584,0.7082765102386475
id585,0.24391569197177887
id586,1.923154592514038
id587,1.0617241859436035
id588,1.1158442497253418
id589,1.945237159729004
id590,0.2572626769542694
id591,0.5346699953079224
id592,-0.4211246371269226
id593,1.8322149515151978
id594,0.5771607160568237
id595,1.9950482845306396
id596,1.0105454921722412
id597,0.799707293510437
id598,-1.0287647247314453
id599,3.584101438522339
id600,1.2067065238952637
id601,2.362473964691162
id602,2.651561975479126
id603,0.631071925163269
id604,0.8448365926742554
id605,2.8013598918914795
id606,1.207980751991272
id607,1.1363611221313477
id608,0.4336363673210144
id609,0.7719364166259766
id610,-1.7276206016540527
id611,1.2279977798461914
id612,0.9715381264686584
id613,0.8627928495407104
id614,1.462863802909851
id615,1.0351574420928955
id616,2.054164171218872
id617,1.7962357997894287
id618,1.13118314743042
id619,1.8371303081512451
id620,1.6247129440307617
id621,1.1507091522216797
id622,1.8241366147994995
id623,0.7106502056121826
id624,1.4792779684066772
id625,1.883560299873352
id626,2.444603204727173
id627,2.7143311500549316
id628,0.28132688999176025
id629,0.6953175067901611
id630,2.892102003097534
id631,1.2773531675338745
id632,1.1920685768127441
id633,0.04849562048912048
id634,0.6076109409332275
id635,-2.762622117996216
id636,1.110422968864441
id637,0.8719883561134338
id638,0.7360826730728149
id639,1.3889455795288086
id640,0.8678004741668701
id641,2.1774446964263916
id642,1.7214863300323486
id643,1.0446611642837524
id644,1.8240265846252441
id645,2.154022693634033
id646,1.1057497262954712
id647,1.7727699279785156
id648,0.4269861578941345
id649,1.4905025959014893
id650,1.8043144941329956
id651,2.330341100692749
id652,2.598285675048828
id653,0.6629294753074646
id654,0.821471631526947
id655,2.6990857124328613
id656,1.1895729303359985
id657,1.0967861413955688
id658,0.5615936517715454
id659,0.7788541316986084
id660,-1.8529225587844849
id661,1.2366985082626343
id662,0.9462924003601074
id663,0.8393417000770569
id664,1.4345953464508057
id665,1.0018552541732788
id666,2.0390193462371826
id667,1.7319223880767822
id668,1.207748532295227
id669,1.7405318021774292
id670,1.5553392171859741
id671,1.1312144994735718
id672,1.8024669885635376
id673,0.7923182249069214
id674,1.461414098739624
id675,1.910075068473816
id676,1.8365330696105957
id677,1.2051588296890259
id678,0.4170863628387451
id679,1.5362565517425537
id680,0.8071513772010803
id681,1.2349318265914917
id682,0.7269989252090454
id683,0.6711834669113159
id684,1.0006074905395508
id685,0.7734012603759766
id686,1.8945071697235107
id687,1.2197718620300293
id688,1.1843101978302002
id689,1.8718841075897217
id690,0.6967219114303589
id691,0.9941135048866272
id692,0.2826296389102936
id693,1.9841715097427368
id694,0.4116147756576538
id695,1.2883175611495972
id696,1.149571180343628
id697,1.0067596435546875
id698,-0.06700001657009125
id699,2.9050748348236084
id700,1.227074384689331
id701,2.007530927658081
id702,1.1792857646942139
id703,0.06803452968597412
id704,1.734574556350708
id705,0.6666272282600403
id706,1.2689054012298584
id707,0.9595524072647095
id708,0.3365708589553833
id709,0.812962532043457
id710,0.6793479323387146
id711,1.9144983291625977
id712,1.1616514921188354
id713,1.226191759109497
id714,1.9407005310058594
id715,0.4358852505683899
id716,0.682457685470581
id717,0.06754648685455322
id718,1.7643438577651978
id719,0.7642961740493774
id720,1.8157556056976318
id721,1.0701419115066528
id722,0.8847646713256836
id723,-0.7211533784866333
id724,3.1221110820770264
id725,1.2557401657104492
id726,2.00404953956604
id727,1.7236945629119873
id728,1.189131259918213
id729,1.463758945465088
id730,1.4553792476654053
id731,1.5893536806106567
id732,1.3053429126739502
id733,1.4068193435668945
id734,1.2274160385131836
id735,0.5452368855476379
id736,1.7217178344726562
id737,1.4645177125930786
id738,1.4548485279083252
id739,1.7992935180664062
id740,1.3781483173370361
id741,1.6622562408447266
id742,1.7677762508392334
id743,1.7217673063278198
id744,1.5360859632492065
id745,-0.06403833627700806
id746,1.4136072397232056
id747,1.5688225030899048
id748,1.2134867906570435
id749,1.6346845626831055
id750,1.8759926557540894
id751,2.314157724380493
id752,2.7854886054992676
id753,1.11277437210083
id754,0.9845967292785645
id755,3.0329339504241943
id756,0.9510605931282043
id757,1.001664400100708
id758,0.8153867721557617
id759,0.9513669013977051
id760,-0.6242693662643433
id761,1.2988543510437012
id762,1.0618512630462646
id763,0.9805753827095032
id764,1.5529396533966064
id765,1.2988656759262085
id766,1.9508371353149414
id767,1.9990084171295166
id768,1.0676252841949463
id769,2.0265233516693115
id770,1.0048136711120605
id771,1.1711888313293457
id772,2.0116424560546875
id773,1.0861711502075195
id774,1.424161434173584
id775,2.036123275756836
id776,2.294264554977417
id777,2.806321859359741
id778,1.1647775173187256
id779,1.0541181564331055
id780,3.0867795944213867
id781,0.8405755162239075
id782,0.9258831739425659
id783,0.8567162752151489
id784,0.9843132495880127
id785,-0.19798417389392853
id786,1.3297743797302246
id787,1.1078052520751953
id788,1.0394892692565918
id789,1.608842134475708
id790,1.326546311378479
id791,1.8900165557861328
id792,2.11213755607605
id793,1.0235066413879395
id794,2.069631576538086
id795,0.8212169408798218
id796,1.1524938344955444
id797,2.0422732830047607
id798,1.1261978149414062
id799,1.3717119693756104
id800,2.033560276031494
id801,2.870579481124878
id802,2.8040080070495605
id803,1.1430824995040894
id804,1.924750804901123
id805,2.9687693119049072
id806,2.3013782501220703
id807,2.0184547901153564
id808,-0.4045233428478241
id809,1.1579161882400513
id810,1.6972929239273071
id811,2.0014281272888184
id812,1.9654667377471924
id813,1.7953944206237793
id814,2.5256476402282715
id815,1.5945466756820679
id816,2.373310089111328
id817,2.582383155822754
id818,1.3308556079864502
id819,2.4116928577423096
id820,2.9280848503112793
id821,1.9885585308074951
id822,1.882696509361267
id823,-0.7420188188552856
id824,2.388099193572998
id825,1.6244986057281494
id826,1.7855098247528076
id827,1.1867951154708862
id828,0.29090580344200134
id829,1.4515881538391113
id830,0.7997633218765259
id831,1.2109438180923462
id832,0.5686066150665283
id833,0.7025779485702515
id834,1.0116448402404785
id835,0.5135337710380554
id836,1.9257066249847412
id837,1.2219047546386719
id838,1.1496562957763672
id839,1.8773088455200195
id840,0.6621577739715576
id841,1.1114628314971924
id842,0.2957462966442108
id843,2.1182074546813965
id844,0.15536616742610931
id845,1.0711725950241089
id846,1.1081565618515015
id847,0.9845293760299683
id848,0.14432090520858765
id849,2.8810460567474365
id850,1.1740862131118774
id851,1.8310861587524414
id852,1.1733835935592651
id853,0.3630565106868744
id854,1.4911880493164062
id855,0.7576252222061157
id856,1.2109572887420654
id857,0.6663162708282471
id858,0.6161691546440125
id859,0.9664909839630127
id860,0.6425681114196777
id861,1.8750996589660645
id862,1.143976092338562
id863,1.0926612615585327
id864,1.8328349590301514
id865,0.6535254120826721
id866,0.9119037389755249
id867,-0.03839075565338135
id868,2.0243165493011475
id869,0.28748077154159546
id870,1.3536851406097412
id871,1.1327046155929565
id872,0.9732018709182739
id873,-0.17350707948207855
id874,3.1796953678131104
id875,1.1993972063064575
id876,2.4495396614074707
id877,3.1283657550811768
id878,0.8919963836669922
id879,1.0247349739074707
id880,3.6717259883880615
id881,0.7433302998542786
id882,0.9808542728424072
id883,0.23503422737121582
id884,0.8692415952682495
id885,-0.3657534718513489
id886,1.1927306652069092
id887,1.1146891117095947
id888,1.0252926349639893
id889,1.658484697341919
id890,1.3470771312713623
id891,2.0039796829223633
id892,2.363210916519165
id893,0.6413012146949768
id894,2.429532527923584
id895,1.3984730243682861
id896,1.1393723487854004
id897,2.1653623580932617
id898,0.7864705920219421
id899,1.348347544670105
id900,1.936721920967102
id901,2.1556575298309326
id902,1.4185036420822144
id903,0.35254526138305664
id904,1.778139591217041
id905,0.8696896433830261
id906,1.4462299346923828
id907,0.9949332475662231
id908,0.6915952563285828
id909,0.9978272914886475
id910,1.3799126148223877
id911,2.0743207931518555
id912,1.1307361125946045
id913,1.1704169511795044
id914,1.9680125713348389
id915,0.7670632600784302
id916,0.6706529259681702
id917,-0.5314839482307434
id918,2.008568525314331
id919,0.8307802677154541
id920,1.1898777484893799
id921,1.2282921075820923
id922,1.0825715065002441
id923,-0.4128910303115845
id924,3.9899098873138428
id925,1.583842396736145
id926,2.219855785369873
id927,1.4164453744888306
id928,0.8080503940582275
id929,1.446113109588623
id930,0.7433655261993408
id931,1.4205846786499023
id932,0.8101106882095337
id933,0.7904492616653442
id934,0.8453367948532104
id935,1.1953848600387573
id936,1.9666147232055664
id937,0.5452248454093933
id938,0.47961103916168213
id939,1.5845108032226562
id940,0.9730212688446045
id941,0.10201269388198853
id942,-2.926292657852173
id943,2.1222305297851562
id944,0.6280065774917603
id945,0.22996942698955536
id946,1.2297468185424805
id947,1.0228196382522583
id948,-0.7808915972709656
id949,6.186426162719727
id950,1.8684513568878174
id951,2.405639886856079
id952,2.6216936111450195
id953,0.3692539632320404
id954,0.7698717713356018
id955,2.749706983566284
id956,1.3313781023025513
id957,1.2125402688980103
id958,0.1725386083126068
id959,0.6687787771224976
id960,-2.3188862800598145
id961,1.1766760349273682
id962,0.9257226586341858
id963,0.8008068799972534
id964,1.4226057529449463
id965,0.9099841117858887
id966,2.12262225151062
id967,1.7201590538024902
id968,1.1205556392669678
id969,1.783969521522522
id970,1.9890753030776978
id971,1.1407264471054077
id972,1.7441210746765137
id973,0.4808969497680664
id974,1.509549617767334
id975,1.7995004653930664
id976,2.001617908477783
id977,1.6987967491149902
id978,1.3336483240127563
id979,1.5961568355560303
id980,1.4713772535324097
id981,1.567422866821289
id982,1.3122670650482178
id983,1.40122652053833
id984,1.3069695234298706
id985,1.2545446157455444
id986,1.8309130668640137
id987,1.6019887924194336
id988,1.597179889678955
id989,1.9269802570343018
id990,1.4361313581466675
id991,1.6221368312835693
id992,1.9524264335632324
id993,1.7217237949371338
id994,1.5987787246704102
id995,-0.05955696105957031
id996,1.45112943649292
id997,1.580070972442627
id998,1.197677493095398
id999,1.6084554195404053
id1000,1.8248310089111328
id1001,1.7864100933074951
id1002,1.1834888458251953
id1003,0.40671199560165405
id1004,1.3816266059875488
id1005,0.7837325930595398
id1006,1.1922788619995117
id1007,0.5055119395256042
id1008,0.7312831878662109
id1009,1.0084928274154663
id1010,0.6180789470672607
id1011,1.8932228088378906
id1012,1.1106200218200684
id1013,1.0036203861236572
id1014,1.7956867218017578
id1015,0.7228962779045105
id1016,0.9753657579421997
id1017,-0.24659442901611328
id1018,2.170325756072998
id1019,0.06277482956647873
id1020,0.9503841400146484
id1021,1.1392282247543335
id1022,0.9993256330490112
id1023,0.060713618993759155
id1024,3.3928375244140625
id1025,1.2101786136627197
id1026,1.7860817909240723
id1027,1.235665202140808
id1028,0.5972176194190979
id1029,1.3500239849090576
id1030,0.861060619354248
id1031,1.213126301765442
id1032,0.5127218961715698
id1033,0.8763402104377747
id1034,1.0680062770843506
id1035,0.7904075980186462
id1036,1.896528720855713
id1037,1.1243994235992432
id1038,0.9937570095062256
id1039,1.7780649662017822
id1040,0.8618787527084351
id1041,1.0194300413131714
id1042,-0.2688824534416199
id1043,2.196500778198242
id1044,0.11669746041297913
id1045,0.6401574611663818
id1046,1.1957101821899414
id1047,1.0799875259399414
id1048,0.25603681802749634
id1049,3.4597864151000977
id1050,1.2904493808746338
id1051,1.8365535736083984
id1052,1.0740011930465698
id1053,-0.0652918815612793
id1054,1.5394632816314697
id1055,0.6263535022735596
id1056,1.1557413339614868
id1057,0.6574736833572388
id1058,0.340133935213089
id1059,0.8134231567382812
id1060,0.04777464270591736
id1061,1.885453224182129
id1062,1.2046208381652832
id1063,1.1925601959228516
id1064,1.923440933227539
id1065,0.34961390495300293
id1066,0.946496844291687
id1067,0.3960823118686676
id1068,1.9156831502914429
id1069,0.29761263728141785
id1070,1.563785195350647
id1071,0.9874787330627441
id1072,0.8283803462982178
id1073,-0.36887115240097046
id1074,2.690335988998413
id1075,1.057305932044983
id1076,1.8124971389770508
id1077,1.2596012353897095
id1078,0.6211517453193665
id1079,1.3910167217254639
id1080,0.8998381495475769
id1081,1.2364000082015991
id1082,0.6245266795158386
id1083,0.8886934518814087
id1084,1.0641794204711914
id1085,0.714783787727356
id1086,1.8952748775482178
id1087,1.1908230781555176
id1088,1.0793743133544922
id1089,1.8188107013702393
id1090,0.8747366666793823
id1091,1.0734939575195312
id1092,0.022078782320022583
id1093,2.1114957332611084
id1094,0.31077373027801514
id1095,0.6219954490661621
id1096,1.2070852518081665
id1097,1.1149919033050537
id1098,0.3304910361766815
id1099,3.198387622833252
id1100,1.3242437839508057
id1101,2.3201963901519775
id1102,2.36141300201416
id1103,0.4106195569038391
id1104,0.8422691226005554
id1105,2.324174404144287
id1106,1.4933315515518188
id1107,1.2582416534423828
id1108,0.39579951763153076
id1109,0.7325780391693115
id1110,-1.99620521068573
id1111,1.2843267917633057
id1112,0.9741854071617126
id1113,0.8627113103866577
id1114,1.4325649738311768
id1115,0.8778970241546631
id1116,2.0460638999938965
id1117,1.5955049991607666
id1118,1.3488922119140625
id1119,1.5641168355941772
id1120,1.8264638185501099
id1121,1.1825168132781982
id1122,1.6147397756576538
id1123,0.5354443788528442
id1124,1.548793911933899
id1125,1.7678049802780151
id1126,2.326766014099121
id1127,2.041259288787842
id1128,0.20185202360153198
id1129,1.0539298057556152
id1130,1.7970802783966064
id1131,1.9523783922195435
id1132,1.5018999576568604
id1133,0.23283904790878296
id1134,0.7587428092956543
id1135,-1.9810363054275513
id1136,1.49800443649292
id1137,1.159348726272583
id1138,1.0716605186462402
id1139,1.6093559265136719
id1140,0.8361263275146484
id1141,2.040759801864624
id1142,1.5818023681640625
id1143,1.524317979812622
id1144,1.501893162727356
id1145,1.5801790952682495
id1146,1.3166937828063965
id1147,1.3978350162506104
id1148,0.17477066814899445
id1149,1.795182466506958
id1150,1.6059671640396118
id1151,1.9223153591156006
id1152,1.3174930810928345
id1153,0.3977580666542053
id1154,1.6670970916748047
id1155,1.0129433870315552
id1156,1.3648494482040405
id1157,1.190739631652832
id1158,0.7526176571846008
id1159,1.0141993761062622
id1160,-0.15045563876628876
id1161,1.9140541553497314
id1162,1.5651977062225342
id1163,1.6027040481567383
